"","M10","M12","M14","M15","M16","M17","M18","M19","M2","M20","M21","M23","M24","M25","M26","M27","M28","M29","M3","M30","M31","M33","M35","M36","M37","M38","M39","M4","M40","M41","M43","M44","M45","M46","M47","M48","M5","M6","M7","M8","M9","P10","P12","P14","P15","P16","P17","P18","P19","P2","P20","P21","P23","P24","P25","P26","P27","P28","P29","P3","P30","P31","P33","P35","P36","P37","P38","P39","P4","P40","P41","P43","P44","P45","P46","P47","P48","P5","P6","P7","P8","P9"
"16.20714286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453266247,0,0,0.105164207,0,0,0,0,0,0,0,0,0.418408582,0,0,0,0,0,0,0,0,0,0,0,0,0.220828018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441113264,0,0,0,0,0.168094533,0,0,0,0,0,0.260108971,0,0,0,0,0,0,0,0
"16.2865",0,0,0,0,0.720084299,0,0.956011556,0.460963467,1.289567809,0,0,1.102433771,0.943690867,0.750638907,0,0,0,0.211119607,0,0.724062168,1.065091931,0.949264748,0.768698391,0.294059436,0,0.871390676,0.720361281,0,0,0,0,0,0.535778613,0.319601786,0,0.482374913,0,0.832711635,0,0,0,0.550273518,0.965387975,0,0,0.656303825,0,0,0.866419197,0,0,0.711866366,0.712580655,0.76817377,1.01846247,0,0.370096212,0,0.312785289,0,0.764120011,1.538459465,1.134239559,0.998799186,1.013407623,0,0.832596579,0.428576557,0,0,0,0,0,0.280372539,0.330880251,0,0.211729652,0,0.96174346,0,0,0
"16.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437457317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24314279,0,0,0,0,0
"16.71571429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638329266,0.817343441,0,0.851648059,0.294923899,0,0,0.521967343,0,0,0,0,0,0,0,0,0,0,0,0,0,1.920082257,0,0.816220908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932875264,0,0.993600258,0,0.338491308,0.884304646,0.292840949,0,0,0,0,0,0,0,0,0,0,1.120176389,0,0,0.826546144
"16.85142857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154183095,0,0.456022978,0.457055786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37243277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581563613,0,0.507283994,0,0,0.493744643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16.97470588",0,0,0,0,0,0,0,0.166510956,0,0,0,0,0,0,0,0,0,0,0,0.474712235,0.622288162,0,0,0.16823251,0,0.559526608,0.552841184,0,0,0,0,0,0.202963717,0,0,0,0,0,0,0,0,0,0.507993511,0,0,0,0,0,0.332329357,0,0,0,0,0.334846933,0,0,0,0,0.127934242,0,0,0.747888817,0,0.599072596,0.742137324,0,0.646268296,0.239926164,0,0,0,0,0,0,0,0,0,0,0.736548904,0,0,0
"17.325",0,0,0,0,0,0,0,0,0,0,0,1.531189317,0,0,0,0,0,0,0,0.482263051,0.399589386,0,0,0,0,0,0.441250925,0,0,0.479561427,0,0.867629214,0,0,0,1.078206971,0,0.53351818,0,0,0,0,0,0,0,0.762859461,0,0,0.909854072,0,0,0,1.306834982,1.062266988,0,0,0,0,0.524039781,0,0,0,0,0,0,0,0.574135251,0.197906994,0,0,0,0.377575713,1.09954424,2.500602815,1.158742443,0,0,0,0,0,0,0.354788183
"17.51333333",0,0,0,0,0,0,0,0,0,0,1.552481587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116558838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32663405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17.81857143",0.487404974,0,0,0,1.262663945,0,1.000158714,0,0,0,0,0,0,1.025855062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483109897,0,0,0,0,0,0,0,0,0.455973301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98542819,0,0,0
"17.95647059",0,0,0,0,0.958005185,0,0,0,0,0,0.942790064,0,0,0.992783321,0,0,0,0,0,0.669745574,0.538386523,0,0.604468896,0.257675524,0,1.037588198,0.765384272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777217925,0,0,0,0,0,0,0,0,0.509805465,0,0,0,0,0,0,0,0,0.738795966,0.807837628,0,1.036383987,1.080829219,0,0.736432002,0.378901168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18.22411765",0,0.620033548,0,0,0,0,0,0.462365283,0,0,0.588996617,0,0.716944298,0,0.615982834,0,0,0,0,0,0.340102522,0.978904338,0,0.366636311,0.45244911,0,0.465908669,0,0.746875075,0.346479314,0.742157077,0,0,1.035180857,0,0.971991,0,0,0,0,0,0.514666105,0,0,0,0,0,0,0.846433991,0,0,0,0.662800534,0.826425082,0,0,0.346571917,0,0.478310141,0,0.558863684,0.546055343,0.608138492,0.550477865,0,0.227215554,0.535889984,0.256577423,0,0.31267612,0,0,1.015832412,0.736821399,0.695284062,0.585852538,0,0,1.014406392,0,0,0
"18.295",0,0,0,0,0,0,0,0,0,0,0,2.008059553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.814692809,0,1.745100274,0,0,0,0,0,0,0,1.501179444,0,0,0,0,0,0,1.411265964,0,0,0,0,0,1.133388781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752644808,1.02518714,0,0,0,0,0,0,0
"18.71884615",0,0,0,0,0,0,0,0.355154165,1.021244877,0,0,0.872407586,0.496178841,0,0.337927118,0.375028519,0.288949039,0,0,0,0.312814731,0.995756276,0,0,0.474886184,0,0,0,0.389079288,0.313115697,0,0,0,0,0,0.710499069,0,0.389453154,0,0,0.787642914,0,0.375733046,0,0,0.421743863,0,0,0.756270645,0,0,0,0,0.882620985,0,0,0.467802546,0,0,0,0.756289582,0,0.676008354,0,0,0.405573974,0,0,0,0.422033764,0,0,0,0.230019496,0,0,0.305736509,0,0,0,0,0
"18.844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783424753,0,0.627936009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.009345863,0,0,0,0,0,0,0,1.931595677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812450497,0,0,0,0,0,0,0,0,0,0,0
"19.05166667",0,0,0,0,0.934825496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387686449,0,0,0.281215869,0,0.773563661,0.76403823,0,0,0.283419374,0,0,1.339646392,0.451398148,0,0,0,0,0,0,0,0,0.619262172,0,0,0,1.254007539,0,0,0,0,0.399766953,0,0.740086218,0,0,0,0,0,0,0,0.58977978,0,0.681808688,0.804085232,0,0.94023557,0.342127552,0,0,0,0,0,1.361878835,0,0,0,0,0,0,0,0
"19.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092456473,0,0,0,0.416255416,0,0,0,0.819692237,0.802800527,0,0,0,0,0,0,0.127577371,0,0,0,0,0,0,0,0,0,0,0,0.198857903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311247506,0,0,0,0,0,0,0,0,0,0,0,0.166126514,0,0,0,0,0,0,0
"19.57333333",0,0,0,0,0,0,0,0,0,0,0.480726694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192458355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38539836,0,0,0
"19.86137931",0,0.912478262,0,0,0,0,0,0.399495311,0.923903585,0,0,0,0.569869919,0,0,0,0,0.845525226,0,0.72768548,0.325009229,0,0,0.502233523,0,0,0.755814696,0,0,0,0,0,0.51266202,0.595813236,0,0.840125902,0.812698168,0,0,0,1.19926542,0,0.506323395,0,0,0.500202258,0,0,0.589183856,0,0,0,0.663612205,0.814275642,0,0,0.980869553,1.179406765,0,0,0.400390171,0.54363763,0,0,0,0,0.642282481,0.557757515,0,0,0,0,0.932321374,0,0.818982103,0,0.566644323,0,1.248944945,0,0,0
"19.97269231",0,0,0,0,0,0,0,0.416050198,0.761697792,0,0,0.627827091,0.746463499,0,0,0,0,0.421199644,0,0,0,0.916885298,0,0.251732243,0.307175801,0.711872309,0.625168578,0,0.510882227,0.49922556,0,0,0,0.368540367,0,0.550762879,0,0,0,0,0,0,0,0,0,0.460239262,0,0,0.575526312,0,0,0.394483292,0.657318338,0.697491608,0,0,0,0,0.62710338,0,0,0,0.765501033,0,0,0.438013045,0,0.263390772,0,0,0,0,0,0.222023466,0.363043346,0,0.325676469,0,0,0,0,0
"20.025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227685174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167741884,0,0,0,0,0
"20.18",0,0,0,0,0,0,0,0,0,0,0,0.231969627,0,0,0,0,0,0,0,0.573444363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342936741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347911877,0,0,0,0,0,0,0,0
"20.25794118",0,0,0,0,0,0,0,0.344544601,0.567037276,0,0.603493906,0.418019278,1.114675636,0,0,0.483221456,0,0.204479325,0,0,0,0.564266055,0.879056163,0.13831977,0.250883816,0,0,0,0,0.450905675,0,0,0.324000447,0.474121368,1.253280206,0.474582608,0,1.972751126,0,0,0,0,0,0,1.738626873,0.279614198,0,1.145823839,0.494351496,0,0,2.360644053,0.375114832,0.397914391,0,0,0.993555929,0,0.252312002,1.957198176,0,0,0.489874089,0,0,0,0,0.131393564,0,0,0,0,0,0.327759811,0.491324545,1.423731886,0,0,0,0,2.132265222,0.767460122
"20.45466667",0,0,0,0,0,0,0,0,0.427153907,0,0,0.268198251,0.315392833,0,0,0,0.515455722,0.45154019,0,0,0,0,0,0.50298699,0,0,0,0,1.499475024,0,0,0,0,1.151585058,0,0,0.572987966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305587649,0,0,0,0,0,0.272037222,0,0,0,0.298781589,0,0,0,0,0,0,0,0,0,0.929317027,0,0.727147728,0,0.174494558,0,0,0,0,0
"20.568",0,0.499507423,0,0,0.944404419,0,0,0,0,0,0,0.315597381,0.498446309,0,0,0,0,0,0,0.424706246,0.292459713,0.836122968,0,0,0,1.06145989,0.598124847,0,0,0,0,0,0.196920775,0,0,0,0,0,0,0,0,0,0.412296,0,0,0.307846984,0,0,0.520775375,0,0,0.324900024,0.305338374,0.52587706,0,0,0,0,0,0,0,0.401041576,0.518793787,0.520126542,0,0,0.597710294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20.84133333",0,0,0,0,1.277380326,0,0,0,0,0,0.753142814,0,0,0,0,0,0,0.092871981,0,0.839190595,0,0,0,0.775784125,0,1.018735291,0.834554009,0,0,0,0,0,0,0,0,0,0,0.875907212,0,0,0,0,0.872135391,0,0,0,1.049746701,0,0,0,0,0.614486802,0,0,0,0,0,0,0.208204626,0,0,0,0,0.64140518,0,0,0,0.474344646,0,0,0,0,0,0.105033565,0,0,0,0,0,0,0,0
"21.00333333",0,0,0,0,0,0,0,0,0,0,0,0.20265495,0.314526074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073126685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21.09",0,0,0,0,0,0,0,1.225253107,0,0,0,0,0,0,0,0.480220151,0.36071868,0,0,0,0,1.323925193,0,0,0,0,0,0,0,0,0.522800977,0,2.175553739,1.521457815,0,0,0.524029479,0,0,0,0.44475088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.115532504,0,0,0,0,0
"21.21238095",0,0,0,0,0,0,0,0.335763606,1.127474549,0,0,0.487446595,0.37618224,0,0,0,0.584602746,0.55913448,0,0,0,0.560945896,0,0,0.537544522,0,0,0,0.28170025,0.620978391,0,0,0,0.530648446,0,0.538748003,0,0,0,0,0,0,0,0,0,0.275166072,0,0,0,0,0,0,0.447777022,0.435576146,0,0,0,0,0.386478929,0,0.693085562,0,0.374982274,0,0,0.472246206,0,0,0,0,0,0,0,0,0.765995063,0,0.554589401,0,0,0,0,0
"21.52666667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355294042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582283335,0,0,0,0,0.369689286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21.82333333",0,0,0,0,0,0,0,0.226751198,0.681132476,0,0,0.450042529,0,0,0,0,0,0,0,0,0,0.398697432,0,0.256956556,0,0,0,0,0,0,0,0,0,0.274113865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43596589,0,0,0,0,0,0.240765475,0,0,0,0.353821935,0,0,0,0,0.341432698,0,0,0,0,0,0.254223654,0.487755973,0,0,0,0,0,0,0
"21.90571429",0,0,0,0,0,0,0,0,0,0,0,0.229923543,0,0,0,0,0,0,0,0,0,0,0,0.105220205,0,0,0,0,0,0,0,0,0,0.148683169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245306204,0,0,0,0,0,0.095871163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332500545,0.200645665,0,0,0,0,0,0,0
"22.11166667",0,0,0,0,0,0,0,0.270556377,0,0,0,0,0,0,0,0,0,0.28481355,0,0,0,0,0,0.346054261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355890226,0,0,0,0,0.37190562,0,0,0,0,0,0,0.57017774,0,0,0,0,0,0,0
"22.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466071893,0,0,0,0,0.967163916,0,0,0,0,1.354273387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342307045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292514801,0.269470751,0,0,0,0,0,0,0
"22.262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148022991,0,0,0,0,0.242669492,0,0,0,0,0.199700576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114926031,0.170348993,0,0,0,0,0,0,0
"22.35833333",0,0,0,0,0,0,0,0.209834972,0,0,0,0,0,0,0,0,0,0.107787883,0,0,0,0,0,0.391076007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105951127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214560498,0,0,0,0,0,0,0,0,0,0,0,0.342966334,0,0,0,0,0,0,0
"22.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128704009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308528226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22.424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864840938,0,0,0,0,1.909091664,0,0,0,0,1.523355399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141107154,0,0,0,0,0,0,0,0,0,0.206361003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22.55076923",1.028090378,0.698857646,0,0,0.965823626,0,0,0,0,0,0,0,0,0,0,0,0.425267578,0.449487166,0,0,0.287987137,0,0.769322932,0,0,1.015994342,1.253889023,0,0,0,0,0,0,0,0,0,0.554610353,0.711696191,0,0,0,0.788117593,1.055147113,0,0,0,0,0,0.959163757,0,0,0.325174435,1.029293467,0.768177173,0,0,0,0,0.29541742,1.000144942,0,0.314676597,0,0,1.112105646,0,0.761802054,0,0,0,0,0.500895593,0,0,0,0,0.383566987,0.69549047,1.030946158,0,0,0
"22.59444444",0,0.76872002,0,0,0,0,0,0,0,0,0,0,1.067332377,0,0,0,0,0,0,0,0.468348065,0,0,1.211545876,0,0.692740855,0,0,0,0,0,0,0,0.455700286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094292605,0,0,0.57021727,0,0,0,0,0,0,0,0,0,0,0,0,0.608545234,0,0,0,0,0,0,0
"22.62611111",0.699482113,0,0,0,0,0,0,0.246005692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345324454,0.640237109,0,0,0,0,0,0.253972224,0.262370121,0,0,0,0,0,0,0,1.484153602,0,0,0,0,0,0,1.108334359,0,0,0,0.497708742,0,0,1.550365064,0,0.671037168,0,0,0.643560321,0,0.126505152,2.072075114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557223011,0,1.14749055,0,0,0,0,1.903113512,1.334873489
"22.7275",0,0,0,0,0,0,0,0.746427822,0.738300132,0,0,0.561489193,0.96534861,0,0,0,0,0,0,0,0,1.065844372,0,0.57797268,0,0,0,0,0,0,0,0,0.279831518,0.269686826,0,0,0,0,0,0,0,0,0,0,0,0.65337358,0,0,0.889153153,0,0,0,0,0.759964104,0,0,0,0,0,0,0,0,0.934771971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22.861",0,0,0,0,0,0,0,0.354555975,0,0,0,0,0.280157794,0,0,0,0,0.134655579,0,0,0,0,0,0.413718976,0,0,0,0,0.441870843,0,0,0,0,0.209810959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348136002,0,0,0,0,0.317650622,0,0,0,0,0,0.463921951,0.246677399,0,0,0,0,0,0,0
"22.98714286",0,0,0,0,0,0,0,0.473516829,0,0,0,0,0.606333457,0,0,0,0,0.526038254,0,0,0,0.622033443,0,0.814094157,0,0,0,0,0,0,0,0,0.581631935,0.409119872,0,0,0,0,0,0,0,0,0,0,0,0.381493905,0,0,0,0,0,0,0,0,0,0,0,0,0.478025132,0,0,0,0.550430626,0,0,0,0,0.345145145,0,0,0,0,0,0.600832324,0.656625141,0,0.359195673,0,0,0,0,0
"23.036",0,0,0,0,0,0,0,0,0,0,0,0,0.965091785,0,0,0,0,0,0,0,0,0.857943016,0,0,0,0,0,0,0.181859602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447848031,0,0,0,0,0,0,0,0,0,0.783476516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23.07416667",0,0,0,0,0,0,0,0.603248463,1.278952356,0,0,0.760322156,0,0,0,0,0,0.266150182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470075969,0,0,0,0,0,0,0,0,0,0,0,0.597464521,0,0,0,0,0,0,0.670220345,0,0,0,0,0,0.352665117,0,0,0,0,0,0,0,0,0.346521791,0,0,0,0,0,0.905820974,0.567934306,0,0.299457476,0,0,0,0,0
"23.134",0,0,0,0,0,0,0,0.144253589,0,0,0,0.207105442,0,0,0,0,0,0.099299512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15534598,0,0,0,0,0,0,0.233391863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23.216",0,0,0,0,1.154816539,0,0,0,0,0,0,1.742194909,0,0,0,0.435499097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787601844,0,0,0,0,0,0,0,0,0,0,0,0.761228893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23.2525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.318588875,0,0,0,0,2.175322015,0,0,0,0,1.863760846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361292506,0,0,0,0,0,0,0
"23.39454545",0,0,0,0,0,0,0,0.355609731,0,0,0,0,0.332051202,0,0,0,0,0,0,0,0,0.495969068,0,0.873489374,0,0,0,0,0,0,0,0,0.259674917,0,0,0,0,0,0,0,0,0,0,0,0,0.311160532,0,0,0,0,0,0,0.773312091,0,0,0,0,0,0.252452679,0,0,0,0.300485389,0,0,0,0,0.444594665,0,0,0,0,0,0,0.667023015,0,0,0,0,0,0,0
"23.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731335035,0,0,0,0,1.122522368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23.51777778",0,0,0,0,0,0,0,0.326738612,0,0,0,0,0.296437577,0,0,0,0,0,0,0,0,0,0,1.41108801,0,0,0,0,2.464078585,0,0,0,0,1.794114154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143664085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169622399,0.52247389,0,0.169366806,0,0,0,0,0
"23.68416667",0,0,0,0,0,0,0,0,0,0,0,0,0.722473362,0,0,0,0,0,0,0,0,0,0,0.132735283,0,0,0,0,0,0,0,0,0,0.183641016,0,0,0,1.211981339,0,0,0,0,0,0,0.858346308,0,0,0,0,0,0,1.089495238,0,0,0,0,0.261661768,0,0,1.795059182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117389993,1.025027269,0,0,0,0,1.619165964,1.534305327
"23.8125",0,0,0,0,0,0,0,0.356890377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126154493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120743292,0,0,0,0,0,0,0.165348508,0,0,0,0,0,0,0
"23.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266509586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145562272,0,0,0,0,0,0,0.249544673,0,0,0,0,0,0,0
"23.94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093835778,0,0,0,0,0,0.201078287,0,0,0,0,0,0,0,0
"24.175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055407591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.597527192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
